Fundació Joan Costa Roma	Gerent del Consorci Sanitari de Terrassa	Director gerent del Consorci Sanitari de Terrassa.	3345
Consorci Catalunya Internacional	Vocal nomenat pel titular del dept compet en mat acció ext, a prop del tit dept compet recerca i uni	Secretari general del Departament de Recerca i Universitats	15728
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	Vocal en representanció de la Generalitat a proposta d'ECO	Delegada territorial de l'Agència Tributària de Catalunya a Tarragona	16489
Consorci Administració Oberta de Catalunya	Membre designat pel Govern de la Generalitat, amb rang de secretari o director general	Director gerent del CTTI (e.f.)	5612
Centre de la Propietat Forestal	Vocal representant dept competent en matèria de forests amb rang mínim SDG	Subdirector general de Boscos	18272
Consorci Centre Internacional d'Investigació dels Recursos Costaners	Administració de la Generalitat de Catalunya	Secretari de Territori, Urbanisme i Agenda Urbana	21671
Fundació Casa Amèrica Catalunya	Patró designat per l'Administració de la Generalitat de Catalunya	Directora de Serveis del Departament de la Presidència	35
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	President/a , que és el conseller/a de VPD o persona que designi	Per delegació, directora general de Transports i Mobilitat	3520
Consorci del Transport Públic de l'Àrea de Girona, Autoritat Territorial de Mobilitat	El/la president/a, que és el/la conseller/a comp. en Terri. i Sostenibilitat o persona que designi	Per delegació, directora general de Transports i Mobilitat	3520
Consorci del Transport Públic de l'Àrea de Lleida, Autoritat Territorial de Mobilitat	El president/a, que és el conseller/a del departament competent en mobilitat o qui designi	Per delegació, directora general de Transports i Mobilitat	3520
